name,address,tel,category_no,category,genre,ticket_type,geocode_address,note,contact
タイ古式マッサージ バーンラック 銀座みゆき通り店,銀座5丁目10-6　御幸ビル3F,03-6228-5698,19,はり、鍼灸、接骨院等,リラクゼーションサロン,all,東京都中央区銀座5丁目10-6,,
グローバル治療院 銀座本院,銀座5-10-12　GS銀座5丁目ビル,03-3573-8402,19,はり、鍼灸、接骨院等,マッサージ・鍼灸治療院,all,東京都中央区銀座5-10-12,,
グローバル治療院 銀座外堀通,銀座6-4-7　GS銀座6丁目ビル,03-6274-6455,19,はり、鍼灸、接骨院等,鍼灸,all,東京都中央区銀座6-4-7,,
Physio Square Ginza,銀座6-7-16　岩月ビル304号室,090-5413-3534,19,はり、鍼灸、接骨院等,はり、鍼灸,all,東京都中央区銀座6-7-16,,
てもみん銀座六丁目店,銀座6-12-17　片桐ビル2階,03-3569-7531,19,はり、鍼灸、接骨院等,マッサージ・鍼灸治療院,all,東京都中央区銀座6-12-17,,
東銀座整骨院･整体院･鍼灸院･マッサージ院,銀座6-14-5　東武銀座第一ビル3F,03-3524-0270,19,はり、鍼灸、接骨院等,セイコツ・シンキュウ・マッサージ,all,東京都中央区銀座6-14-5,,
コア整体ラボ銀座カーサクラーレ,銀座8-4-25　もりくま11ビル8階,03-3573-6166,19,はり、鍼灸、接骨院等,整体院,all,東京都中央区銀座8-4-25,,
セイチ新川マッサージ治療院,新川2-13-6　明正ビル1F,03-3552-6280,19,はり、鍼灸、接骨院等,マッサージ治療院,all,東京都中央区新川2-13-6,,
越前堀鍼灸院,新川2-17-12　Eビル2F,03-3551-9966,19,はり、鍼灸、接骨院等,鍼灸,all,東京都中央区新川2-17-12,,
多田治療院,新富1-6-1　1F,03-3553-8585,19,はり、鍼灸、接骨院等,鍼灸マッサージ,all,東京都中央区新富1-6-1,,
銀座椚治療院・整骨院,新富1-6-11　ロイヤルプラザ新富2階,03-3561-1718,19,はり、鍼灸、接骨院等,はり、鍼灸、接骨院等,all,東京都中央区新富1-6-11,,
柿沼治療院,月島1-2-12-1F,03-3532-9348,19,はり、鍼灸、接骨院等,鍼灸マッサージ,all,東京都中央区月島1-2-12-1F,,
Re:Fine 月島店,月島1-6-12　和合ハイム2階,03-6420-3389,19,はり、鍼灸、接骨院等,マッサージ 鍼灸 リラクゼーション,all,東京都中央区月島1-6-12,,
マタニティ・産後ケア Ｒｅｌａｘｅｎ,月島2-20-3,050-3556-7323,19,はり、鍼灸、接骨院等,整骨院,all,東京都中央区月島2-20-3,,
鍼灸マッサージ院 元,月島3-6-4　コーポ・サム201,03-3532-6988,19,はり、鍼灸、接骨院等,鍼灸マッサージ,all,東京都中央区月島3-6-4,,
もみの匠 月島駅前店,月島3-10-4-1F,03-5144-0015,19,はり、鍼灸、接骨院等,リラクゼーションサロン,all,東京都中央区月島3-10-4-1F,,
もみの将 月島店,月島3-13-7　マルベリー月島2F,03-3520-9686,19,はり、鍼灸、接骨院等,リラクゼーションサロン,all,東京都中央区月島3-13-7,,
Lea鍼灸院,月島4-11-6　プランタン月島102,03-5534-9098,19,はり、鍼灸、接骨院等,鍼灸院,all,東京都中央区月島4-11-6,,
めぐるからだ,月島4-11-6　プランタン月島701,03-5534-9191,19,はり、鍼灸、接骨院等,整体,all,東京都中央区月島4-11-6,,
つきぢ整骨院,築地1-5-3　トダビル,03-3543-9294,19,はり、鍼灸、接骨院等,はり、鍼灸、接骨院等,all,東京都中央区築地1-5-3,,
りり鍼灸院,築地2-14-6　CAMEL築地Ⅰ-1202号,070-6421-1075,19,はり、鍼灸、接骨院等,鍼灸院,all,東京都中央区築地2-14-6,,
リラクゼーション 楽氣,築地6-4-5　シテイスクエア築地1階,03-5551-1011,19,はり、鍼灸、接骨院等,整体・足裏ﾏｯｻｰｼﾞ・ｱﾛﾏ酸素,all,東京都中央区築地6-4-5,,
キュアメディカル鍼灸整骨院,築地6-4-8　北國新聞東京会館１階,03-6278-8828,19,はり、鍼灸、接骨院等,鍼灸整骨院,all,東京都中央区築地6-4-8,,
あかつき治療院,築地7-18-28　築地永谷コーポラス201号,03-3543-3080,19,はり、鍼灸、接骨院等,整体,all,東京都中央区築地7-18-28,,
グローバル治療院 佃店,佃1-11-8　ピアウエストスクエア1F,03-6219-6681,19,はり、鍼灸、接骨院等,マッサージアンドリラクゼーション,all,東京都中央区佃1-11-8,,
月島整骨院 ㈱メディカルケア,佃2-11-13　栗原ビル1階,03-3531-1233,19,はり、鍼灸、接骨院等,整骨業務,all,東京都中央区佃2-11-13,,
オードヴィー整骨院,佃2-21-8,03-6404-2511,19,はり、鍼灸、接骨院等,整骨院,all,東京都中央区佃2-21-8,,
日本橋ＥＤＯ鍼灸院,日本橋本石町4-4-11　日本橋ＳＳビル,03-6225-2757,19,はり、鍼灸、接骨院等,鍼灸・あんま・指圧・マッサージ,all,東京都中央区日本橋本石町4-4-11,,
KONDOカイロプラクティック,日本橋本石町4-4-11　日本橋ＳＳビル,03-3272-1339,19,はり、鍼灸、接骨院等,カイロプラクティック,all,東京都中央区日本橋本石町4-4-11,,
アキュボーテ東京,日本橋2-10-3　エグゼトゥール日本橋8階,03-3527-9367,19,はり、鍼灸、接骨院等,鍼灸,all,東京都中央区日本橋2-10-3,,
八重洲仲通りカイロプラクティック,日本橋3-2-17　八重洲ビル6階,03-6225-2314,19,はり、鍼灸、接骨院等,整体カイロプラクティック,all,東京都中央区日本橋3-2-17,,
産後・マタニティ整体サロンからだの杜,日本橋蛎殻町1-32-8　小野崎ビル1階,080-2598-7243,19,はり、鍼灸、接骨院等,整体・アロマ・足裏・美矯正,all,東京都中央区日本橋蛎殻町1-32-8,,
赤ちゃんの整体 ゆりかごケア,日本橋蛎殻町1-32-8　小野崎ビル1階,080-2598-7243,19,はり、鍼灸、接骨院等,整体,all,東京都中央区日本橋蛎殻町1-32-8,,
株式会社キュアハウス キュアハウス鍼灸治療院,日本橋兜町16-2　MICビル4階,03-5641-6656,19,はり、鍼灸、接骨院等,鍼灸 整体マッサージ,all,東京都中央区日本橋兜町16-2,,
鍼灸マッサージ院リム,日本橋茅場町1-8-3　郵船茅場町ビル3階,03-3662-3600,19,はり、鍼灸、接骨院等,鍼灸マッサージ,all,東京都中央区日本橋茅場町1-8-3,,
茅場町女性鍼灸院,日本橋茅場町1-13-15　新居ビル5F,03-5614-0188,19,はり、鍼灸、接骨院等,はり、鍼灸院,all,東京都中央区日本橋茅場町1-13-15,,
サクラサク鍼灸 日本橋茅場町院,日本橋茅場町2-11-5　大野ビル2F,090-3048-3984,19,はり、鍼灸、接骨院等,鍼灸・マッサージ,all,東京都中央区日本橋茅場町2-11-5,,
Carefor日本橋,日本橋小網町7-8　日本橋ウィンテルビル 4F,090-9148-4657,19,はり、鍼灸、接骨院等,はり、鍼灸,all,東京都中央区日本橋小網町7-8,,
けんこう専科整体院 日本橋小伝馬町院,日本橋小伝馬町16-9　aLATO日本橋小伝馬町1F,0120-949-388,19,はり、鍼灸、接骨院等,整体院,all,東京都中央区日本橋小伝馬町16-9,,
茶ノ木鍼灸院／整骨院,日本橋人形町1-7-10　湖月ビル2F,03-4363-0177,19,はり、鍼灸、接骨院等,鍼灸・整骨院,all,東京都中央区日本橋人形町1-7-10,,
いしわた鍼灸院,日本橋人形町1-8-6　サカエビル2F,03-6264-8976,19,はり、鍼灸、接骨院等,鍼灸マッサージ治療院,all,東京都中央区日本橋人形町1-8-6,,
人形町いとう治療院,日本橋人形町1-10-5　富士ビル2F,03-6883-3598,19,はり、鍼灸、接骨院等,鍼灸・整体治療院,all,東京都中央区日本橋人形町1-10-5,,
タイ古式＆ストレッチ バーン・ラック,日本橋人形町1-18-8　第二篠原ビル3F,03-6661-9162,19,はり、鍼灸、接骨院等,はり、鍼灸、接骨院等,all,東京都中央区日本橋人形町1-18-8,,
ボディナビ人形町本店,日本橋人形町2-2-3　堀口ビル202,03-6231-1856,19,はり、鍼灸、接骨院等,整体,all,東京都中央区日本橋人形町2-2-3,,
ボディナビ鍼灸院,日本橋人形町2-2-3　堀口ビル202,03-6231-1856,19,はり、鍼灸、接骨院等,鍼灸,all,東京都中央区日本橋人形町2-2-3,,
藤倉鍼灸マッサージ治療院,日本橋人形町2-10-3　ジョイフルビル,03-3666-3619,19,はり、鍼灸、接骨院等,鍼灸,all,東京都中央区日本橋人形町2-10-3,,
すぎもと整骨院,日本橋人形町2-24-3-1F,03-5641-1210,19,はり、鍼灸、接骨院等,整骨院,all,東京都中央区日本橋人形町2-24-3-1F,,
人形町駅前整体院～クローバーカイロプラクティック～,日本橋人形町3-3-13　CICビル2階,03-6667-8677,19,はり、鍼灸、接骨院等,カイロプラクティック,all,東京都中央区日本橋人形町3-3-13,,
あおやま整骨院 人形町院,日本橋人形町3-7-14　人形町セブンビル3F,03-6661-9656,19,はり、鍼灸、接骨院等,整骨・整体,all,東京都中央区日本橋人形町3-7-14,,
浜町アネックスあさひ整体院,日本橋浜町1-4-16　浜町大森ビル３階,03-5825-4343,19,はり、鍼灸、接骨院等,整体院,all,東京都中央区日本橋浜町1-4-16,,
bisin-lab,日本橋浜町1-7-6　油本ビル601,050-1098-5653,19,はり、鍼灸、接骨院等,ボディメイク,all,東京都中央区日本橋浜町1-7-6,,
あさひ整骨院,日本橋浜町2-35-4-102,03-6264-9080,19,はり、鍼灸、接骨院等,整骨院,all,東京都中央区日本橋浜町2-35-4-102,,
ＮＡＬＵ整骨院,日本橋浜町2-37-9　スサトビル1F,03-3669-6666,19,はり、鍼灸、接骨院等,鍼灸治療院,all,東京都中央区日本橋浜町2-37-9,,
TTBパーソナル整骨院 人形町店,日本橋堀留町2-1-3　ハイツ日本橋2階,03-6231-1951,19,はり、鍼灸、接骨院等,パーソナルトレーニング接骨院,all,東京都中央区日本橋堀留町2-1-3,,
ボディケアとリフレクソロジー心もみ,日本橋本町4-14-4　コンポジット日本橋三越前202,070-8491-0264,19,はり、鍼灸、接骨院等,ﾘﾗｸｾﾞｰｼｮﾝｻﾛﾝ,all,東京都中央区日本橋本町4-14-4,,
こうふく整骨院,日本橋横山町4-14　マスダビル1階,03-3665-0605,19,はり、鍼灸、接骨院等,整骨院,all,東京都中央区日本橋横山町4-14,,
エビサン整骨院,八丁堀3-11-8　美和ビル2F,03-6228-3545,19,はり、鍼灸、接骨院等,整骨院,all,東京都中央区八丁堀3-11-8,,
足もみ ほっこり家,八丁堀3-17-14,090-9679-0766,19,はり、鍼灸、接骨院等,フットケア・ハンドケア・ヘッドケアサロン,all,東京都中央区八丁堀3-17-14,,
オルキデ整骨院,八丁堀3-23-6　サントミ八丁堀ビル,080-1515-5499,19,はり、鍼灸、接骨院等,整骨院,all,東京都中央区八丁堀3-23-6,,
鍼灸マッサージ院Ｓｔｙｌｅ,八丁堀3-25-8　八丁堀陽光ビル,03-5541-0030,19,はり、鍼灸、接骨院等,はり、鍼灸、マッサージ,all,東京都中央区八丁堀3-25-8,,
日本橋オリエンタル鍼灸指圧マッサージ治療院,東日本橋3-8-1　東日本橋コーポラス404号室,03-6231-1874,19,はり、鍼灸、接骨院等,鍼灸指圧マッサージ治療院,all,東京都中央区東日本橋3-8-1,,
タイ古式マッサージ BANG BANG BANGKOK 東日本橋駅前店,東日本橋3-11-6　三上ビル4階,03-3663-6741,19,はり、鍼灸、接骨院等,タイ古式マッサージ,all,東京都中央区東日本橋3-11-6,,
HARISM,湊1-3-2　齋藤ビル202,050-6867-0994,19,はり、鍼灸、接骨院等,鍼灸院,all,東京都中央区湊1-3-2,,
鉄砲洲整体屋・典,湊1-13-1　京橋法人会ビル1階,03-3553-4707,19,はり、鍼灸、接骨院等,整体・カイロプラクティック,all,東京都中央区湊1-13-1,,
レコードブック勝どき,月島4-8-10　福寿マンション113号,03-5547-5107,20,介護関連サービス等,介護関連サービス等,all,東京都中央区月島4-8-10,,
レコードブック日本橋,日本橋富沢町7-14　岡島ビル1F,03-5643-8101,20,介護関連サービス等,介護関連サービス等,all,東京都中央区日本橋富沢町7-14,,
銀座クレストン,明石町8,03-5550-5700,21,ホテル、旅行代理店、レンタカー,ホテル,all,東京都中央区明石町8,,
コートヤード・バイ・マリオット 東京ステーション,京橋2-1-3,03-3516-9600,21,ホテル、旅行代理店、レンタカー,ホテル、西洋料理店、喫茶店,all,東京都中央区京橋2-1-3,,
ＭＵＪＩ ＨＯＴＥＬ ＧＩＮＺＡ,銀座3-3-5　6階,03-3538-6101,21,ホテル、旅行代理店、レンタカー,ホテル,all,東京都中央区銀座3-3-5,,
ＪＴＢ 銀座店,銀座3-8-12　大広朝日ビル,03-6738-6115,21,ホテル、旅行代理店、レンタカー,旅行,all,東京都中央区銀座3-8-12,,
ACホテル・バイ・マリオット東京銀座,銀座6-14-7,03-5550-0102,21,ホテル、旅行代理店、レンタカー,ホテル,all,東京都中央区銀座6-14-7,,
コートヤード・マリオット銀座東武ホテル,銀座6-14-10,03-3546-0111,21,ホテル、旅行代理店、レンタカー,ホテル,all,東京都中央区銀座6-14-10,,
名鉄観光サービス㈱銀座支店,銀座7-8-2　銀座御幸ビル7階,03-3572-0511,21,ホテル、旅行代理店、レンタカー,旅行,all,東京都中央区銀座7-8-2,,
東都タクシー無線協同組合,銀座7-18-14,03-3987-1455,21,ホテル、旅行代理店、レンタカー,タクシー,all,東京都中央区銀座7-18-14,,
ホテルヴィラフォンテーヌ東京茅場町,新川1-8-2,03-3553-2220,21,ホテル、旅行代理店、レンタカー,ホテル,all,東京都中央区新川1-8-2,,
銀座キャピタルホテル,築地3-1-5,03-3543-8211,21,ホテル、旅行代理店、レンタカー,和洋お食事とご宿泊,all,東京都中央区築地3-1-5,,
ロイヤルパークホテル東京・日本橋,日本橋蛎殻町2-1-1,03-3667-1111,21,ホテル、旅行代理店、レンタカー,ホテル,all,東京都中央区日本橋蛎殻町2-1-1,,
住庄ホテル,日本橋小舟町9-14,03-3661-4603,21,ホテル、旅行代理店、レンタカー,ビジネスホテル,all,東京都中央区日本橋小舟町9-14,,
ホテルヴィラフォンテーヌ日本橋箱崎,日本橋箱崎町20-10,03-3667-3330,21,ホテル、旅行代理店、レンタカー,ホテル,all,東京都中央区日本橋箱崎町20-10,,
帝都自動車交通株式会社,日本橋箱崎町41番12号　KDX箱崎ビル,03-6262-5858,21,ホテル、旅行代理店、レンタカー,タクシー、ハイヤー,all,東京都中央区日本橋箱崎町41番12号,,
ホテルかずさや,日本橋本町4-7-15,03-3241-1045,21,ホテル、旅行代理店、レンタカー,ホテル,all,東京都中央区日本橋本町4-7-15,,
プレミアホテル-CABIN PRESIDENT-東京,晴海3-2-7,03-6910-1885,21,ホテル、旅行代理店、レンタカー,ホテル業,all,東京都中央区晴海3-2-7,,
クリーニングレインボー 勝どき店,勝どき1-7-1　サンスクエア1F,03-3531-1991,22,クリーニング,クリーニング業,all,東京都中央区勝どき1-7-1,,
平松商店,勝どき2-13-6,03-3531-3649,22,クリーニング,たばこ・クリーニング取次,all,東京都中央区勝どき2-13-6,,
セーラークリーニング（勝どき店）,勝どき4-10-10　トダカコーポ勝どきビル1F,03-3533-3568,22,クリーニング,クリーニング,all,東京都中央区勝どき4-10-10,,
マルヲ商事株式会社,銀座3-13-5,03-3541-0517,22,クリーニング,クリーニング店,all,東京都中央区銀座3-13-5,,
セーラークリーニング（月島店）,月島1-21-4,03-3533-6228,22,クリーニング,クリーニング,all,東京都中央区月島1-21-4,,
クリーニングレインボー月島店,月島3-12-8,03-3531-8121,22,クリーニング,クリーニング業,all,東京都中央区月島3-12-8,,
セーラークリーニング 佃店,佃2-6-3　第2上幸ビル1階,03-3532-6206,22,クリーニング,クリーニング,all,東京都中央区佃2-6-3,,
佃扇屋きものお手入れ専門店,佃2-13-8,03-3531-6892,22,クリーニング,きものお手いれ,all,東京都中央区佃2-13-8,,
有限会社美容室スキップ,入船1-2-8　サンパーク銀座105,03-3553-2128,23,理美容,美容室,all,東京都中央区入船1-2-8,,
Ｃｅｎｔｒｅ ｈａｉｒ ｓａｌｏｎ,入船2-6-3-1階,03-6222-8329,23,理美容,美容室,all,東京都中央区入船2-6-3-1階,,
Ｒｅ:Ｒｅ:,入船3-3-3　八木ビル2階,03-6280-3830,23,理美容,美容室・ネイルサロン,all,東京都中央区入船3-3-3,,
ヘアサロン オプティ,勝どき2-10-1,03-3533-8080,23,理美容,理容,all,東京都中央区勝どき2-10-1,,
ＦＥＥＲＩＥ ｌａ ｍｅｒ,勝どき2-10-14　ロードスビル2階,03-5547-9080,23,理美容,美容,all,東京都中央区勝どき2-10-14,,
メディカルエステサロン The水光美肌専科,勝どき2-14-2　アクトリー勝どき内,070-8552-2029,23,理美容,エステサロン,all,東京都中央区勝どき2-14-2,,
美容室ＶＩＳＡＧＥｃｒｅｗ,勝どき3-5-4　平野ビル1階,03-5560-8010,23,理美容,美容,all,東京都中央区勝どき3-5-4,,
Ｈａｉｒ Ｍａｋｅ Ｄｅｓｉｇｎ ＬＥＡＦ,勝どき3-9-10　1階,03-6204-9545,23,理美容,ヘアーサロン,all,東京都中央区勝どき3-9-10,,
メナードフェイシャルサロン 勝どき駅前,勝どき4-1-12　勝どき黎明マンション401,03-6219-6227,23,理美容,フェイシャルサロン・化粧品販売,all,東京都中央区勝どき4-1-12,,
ルナカーザ 勝どき店,勝どき4-9-10　ブルーホライズン201,03-5859-5142,23,理美容,まつ毛エクステ、エステサロン,all,東京都中央区勝どき4-9-10,,
デビュー・ヘアー,銀座1-2　ギンザインズ3,03-3562-3792,23,理美容,美容院,all,東京都中央区銀座1-2,,
グラフィー銀座,銀座1-4-4　104ビル 2F,03-5159-0103,23,理美容,美容室,all,東京都中央区銀座1-4-4,,
ハツコエンドウ ビューティースタジオ＆エステティック銀座,銀座1-7-5　小柳ビル7階,03-3564-6101,23,理美容,美容室,all,東京都中央区銀座1-7-5,,
腸もみ＆痩身美肌エステ CHARIS銀座,銀座1-13-4　銀座片桐ビルⅢ 3F,03-3538-1620,23,理美容,エステティックサロン,all,東京都中央区銀座1-13-4,,
Ｔ＆ＣＯ ＨＡＩＲ ＳＡＬＯＮ,銀座1-13-4　片桐ビルⅢ4F,03-6263-0809,23,理美容,美容室,all,東京都中央区銀座1-13-4,,
Eyelash salon kerria,銀座1-19-3　ユリカビル7F,03-6875-2582,23,理美容,まつ毛サロン,all,東京都中央区銀座1-19-3,,
Hair&Spa y-Forme Ginza,銀座1-20-8　吉澤銀座一丁目ビル９階,03-6826-2677,23,理美容,美容室,all,東京都中央区銀座1-20-8,,
Hitomi International Forever Eyes,銀座1-20-14　銀座NKビル1F,03-6271-0806,23,理美容,美容室,all,東京都中央区銀座1-20-14,,
Ｎａｉｌｓａｌｏｎ ＳｉＳｉ,銀座1-20-15　前田山陽ビル2階,03-6264-4688,23,理美容,ネイルサロン,all,東京都中央区銀座1-20-15,,
ヘアーサロンＦｕｊｉｔａ（藤田）,銀座2-9-12　森田ビルB1,03-3561-0618,23,理美容,ヘアーサロン、理美容全般,all,東京都中央区銀座2-9-12,,
インディバ専門店 銀座イヌディバ,銀座2-11-13　銀座歌茶屋ビル3階,03-3547-6446,23,理美容,エステサロン,all,東京都中央区銀座2-11-13,,
松本平太郎美容室銀座パートⅡ,銀座3-5-4　GARENビル5階,03-3567-1150,23,理美容,美容業,all,東京都中央区銀座3-5-4,,
GINZA Bonny銀座本店,銀座3-10-7　銀座京屋ビル5階,03-3542-7077,23,理美容,まつ毛、脱毛サロン,all,東京都中央区銀座3-10-7,,
レヴィーネイル,銀座3-10-14-4F,090-4588-7760,23,理美容,ネイルサロン,all,東京都中央区銀座3-10-14-4F,,
ルミエナ銀座,銀座3-11-17　銀座パトリアタワー302,080-2577-3700,23,理美容,ネイルサロン,all,東京都中央区銀座3-11-17,,
ＢＵＮＮＹ ＥＹＥＳ ＧＩＮＺＡ,銀座3-13-2　登亭銀座ビル3F,03-6264-3728,23,理美容,まつ毛エクステサロン,all,東京都中央区銀座3-13-2,,
ヘアーモードキクチ,銀座4-6-10　ゑり円ビルB1,03-5524-1583,23,理美容,理容業,all,東京都中央区銀座4-6-10,,
バーバーヤナギ,銀座4-8-1　穂月ビルB1,03-3567-8721,23,理美容,理容,all,東京都中央区銀座4-8-1,,
ａｈｃｈｊｏｏｈ,銀座4-10-12　銀座サマリヤビル7階,03-3248-6007,23,理美容,美容室,all,東京都中央区銀座4-10-12,,
nailsalon Luxe,銀座4-13-3　8階,03-6228-4513,23,理美容,ネイルサロン,all,東京都中央区銀座4-13-3,,
アンジュベル,銀座4-14-3　銀座斉藤ビル5F,03-6278-8480,23,理美容,アイラッシュサロン,all,東京都中央区銀座4-14-3,,
松本平太郎美容室 銀座パートⅣ,銀座5-5-1　千疋屋ビル7階,03-5568-0016,23,理美容,美容業,all,東京都中央区銀座5-5-1,,
松本平太郎美容室 銀座本店,銀座6-9-8　UKビル3階,03-5537-7321,23,理美容,美容室,all,東京都中央区銀座6-9-8,,
銀座リラクシア,銀座6-9-14-B1　方園ビル,03-5568-3456,23,理美容,リラクゼーション,all,東京都中央区銀座6-9-14-B1,,
eyeleap,銀座6-13-9　GIRACGINZA 6階,03-3248-1133,23,理美容,エステ、化粧品,all,東京都中央区銀座6-13-9,,
MENARD東銀座店,銀座7-14-14　GINZA7ビル2F,03-6264-7748,23,理美容,フェイシャルエステ,all,東京都中央区銀座7-14-14,,
アニマ美容室,銀座8-10-6　銀座M･Eビル1階,03-5537-6202,23,理美容,美容,all,東京都中央区銀座8-10-6,,
MIRANSA GINZA(医療提携トータルエステティックサロン),銀座8-12-5　峯田ビル 4F,03-6281-5955,23,理美容,エステティックサロン,all,東京都中央区銀座8-12-5,,
Pala Pala Pona,銀座8-18-6　二葉ビル402,070-1563-8080,23,理美容,エステティックサロン,all,東京都中央区銀座8-18-6,,
Ａｍｒｔａ Ｌａｂｏｒａｔｏｒｙ,銀座8-18-12　PIAS GINZA 8chome402,090-9101-6722,23,理美容,エステサロン,all,東京都中央区銀座8-18-12,,
サロン＆スクール Knail,新川2-21-5,03-3551-0011,23,理美容,ネイルサロン,all,東京都中央区新川2-21-5,,
理容アライ,月島1-5-2-110,03-3531-5805,23,理美容,ヘアサロン,all,東京都中央区月島1-5-2-110,,
エッセンスマム東京,月島1-8,0120-275-114,23,理美容,ママと赤ちゃんのエステサロン,all,東京都中央区月島1-8,,
ヒロコの部屋美容院,月島1-6-12　ワゴーハイム203号,03-3533-1165,23,理美容,美容,all,東京都中央区月島1-6-12,,
アッサンブレトウキョウ月島店,月島2-10-1　ムーンアイランドタワーB106,03-6225-0045,23,理美容,美容室,all,東京都中央区月島2-10-1,,
ヘアーサロンハシモト,月島3-10-4,03-3531-1647,23,理美容,理容,all,東京都中央区月島3-10-4,,
ブレス,月島3-15-5,03-3533-5666,23,理美容,理容,all,東京都中央区月島3-15-5,,
理容荘司,月島3-16-4,03-3531-6895,23,理美容,理容,all,東京都中央区月島3-16-4,,
河井理髪館,新富1-8-1,03-3551-3678,23,理美容,理容,all,東京都中央区新富1-8-1,,
eyelashsalon Lani,新富2-5-11　フェスシントミ802,080-7047-5589,23,理美容,理美容,all,東京都中央区新富2-5-11,,
ｹｱ&ﾈｲﾙｻﾛﾝ março（マルソ）,築地1-10-11　ラティオ築地403,03-3297-1788,23,理美容,ネイルサロン,all,東京都中央区築地1-10-11,,
スタジオ雛,築地3-13-5,03-3543-0700,23,理美容,美容室,all,東京都中央区築地3-13-5,,
Hair Favorite 銀座,築地4-4-15　東銀座ロイアルハイツ205,03-6264-2588,23,理美容,美容室,all,東京都中央区築地4-4-15,,
石井理容室,築地7-11-13　ルックハイツ築地102,03-3541-7032,23,理美容,理容,all,東京都中央区築地7-11-13,,
ホンダバーバー,築地7-12-12,03-3541-8292,23,理美容,理容,all,東京都中央区築地7-12-12,,
理容クメカワ,築地7-15-13,03-3541-6718,23,理美容,理容,all,東京都中央区築地7-15-13,,
LUMINA DIA,佃1-4-4,080-4295-6511,23,理美容,美容サロン業,all,東京都中央区佃1-4-4,,
ラテン坂本,佃2-12-10,03-3533-1453,23,理美容,理容,all,東京都中央区佃2-12-10,,
サレーヌフェイシャルサロン月島店,佃2-16-7　Renge House501,03-6204-2420,23,理美容,フェイシャルサロン,all,東京都中央区佃2-16-7,,
バーバー山田,佃2-16-11,03-3531-6767,23,理美容,理容,all,東京都中央区佃2-16-11,,
ＦＥＥＲＩＥ ｅｓｔ,佃3-2-10　オーケンビル2階,03-5547-1777,23,理美容,美容,all,東京都中央区佃3-2-10,,
SOL,佃3-5-10　MOMO2佃ビル801,03-5859-0332,23,理美容,美容室,all,東京都中央区佃3-5-10,,
ラベニール ビューティサロン,日本橋蛎殻町1-27-8　アトラス日本橋水天宮203,03-6300-4976,23,理美容,脱毛（ﾒﾝｽﾞ･ｷｯｽﾞ対応）,all,東京都中央区日本橋蛎殻町1-27-8,,
Adii & Lash 水天宮前店 ～まつ毛と眉の専門店～,日本橋蛎殻町1-36-3　東洋ビル1階,03-3527-2492,23,理美容,まつ毛と眉の専門店,all,東京都中央区日本橋蛎殻町1-36-3,,
リトセゾン,日本橋蛎殻町2-10-11　ラパレス日本橋水天宮401,03-3808-2570,23,理美容,エステティックサロン,all,東京都中央区日本橋蛎殻町2-10-11,,
みつこ美容室,日本橋蛎殻町2-5-4,03-3666-1188,23,理美容,美容,all,東京都中央区日本橋蛎殻町2-5-4,,
カツ美容院,日本橋蛎殻町2-7-2,03-3666-7419,23,理美容,美容業,all,東京都中央区日本橋蛎殻町2-7-2,,
ヘアサロンクレスト,日本橋小舟町9-4　イトーピアビル1F,03-3661-1597,23,理美容,理容,all,東京都中央区日本橋小舟町9-4,,
ベルワー,日本橋茅場町2-11-5,03-6264-8567,23,理美容,美容室,all,東京都中央区日本橋茅場町2-11-5,,
Nico-Hulu,日本橋人形町2-5-2　人形町トップヒルワン2階,03-3663-7139,23,理美容,美容室,all,東京都中央区日本橋人形町2-5-2,,
Ｈａｉｒ Ｊｕｎｃｔｉｏｎ 浪花軒,日本橋人形町2-7-10　大武ビル2階,03-3668-1809,23,理美容,ヘアーサロン、理容,all,東京都中央区日本橋人形町2-7-10,,
美容室 ヘアープレーン,日本橋人形町2-14-13　タカオビル2F,03-3660-0888,23,理美容,美容業ヘアー＆ネイル,all,東京都中央区日本橋人形町2-14-13,,
美首小顔矯正【フルクレ】日本橋人形町店,日本橋人形町2-16-2　人形町Uビル3階,080-3931-6052,23,理美容,ヘッドスパ、小顔フェイシャル、リンパマッサージ,all,東京都中央区日本橋人形町2-16-2,,
Label total salon,日本橋人形町2-21-12　Label 1階,03-4288-8272,23,理美容,美容室&ネイルサロン,all,東京都中央区日本橋人形町2-21-12,,
理容イイダ,日本橋人形町3-3-2,03-3663-6969,23,理美容,理容,all,東京都中央区日本橋人形町3-3-2,,
ＬＯＢＡＬ(ネイル＆まつ毛),日本橋人形町3-7-13　日本橋センチュリープラザ2階,03-5641-8333,23,理美容,ネイル・まつ毛エクステサロン,all,東京都中央区日本橋人形町3-7-13,,
㈲キング理容店,日本橋富沢町4-1,03-3661-8854,23,理美容,理容,all,東京都中央区日本橋富沢町4-1,,
あい美容室,日本橋浜町3-7-3　KIビル1F,03-3661-8804,23,理美容,美容,all,東京都中央区日本橋浜町3-7-3,,
水野美容院,日本橋浜町3-38-1,03-3666-9436,23,理美容,美容,all,東京都中央区日本橋浜町3-38-1,,
ヘアーサロンくぼた,日本橋本町4-8-5,03-3241-1619,23,理美容,理容,all,東京都中央区日本橋本町4-8-5,,
ヘッドスパNONREM,日本橋室町1-13-8　ナカヤビル4F,050-3743-0333,23,理美容,ドライヘッドスパ専門店,all,東京都中央区日本橋室町1-13-8,,
ヘアサロン大野 日本橋本店,日本橋室町3-3-1　ETS室町ビルB1F,03-3241-5556,23,理美容,ヘアサロン,all,東京都中央区日本橋室町3-3-1,,
